sourceAddress,date,amount,destinationWallet,addressGroup
"17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ, 17n8cJNTxtjpVvVQWtu3TTUBAQ8omLhAgQ",10/07/2019 10:40,0.309,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
3GU7ybrx2LVegxM6MfWAD27pXTNXmKFjiz,09/07/2019 18:11,0.31891376,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
3Q2ZYSpAmmnioEWdF9bji2wSRcvmwxt5sr,07/07/2019 21:37,0.21697563,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
bc1qhkz2k6xmsy35cspq77x43astj9cdh0zg7jqk9c,05/07/2019 04:32,0.44973998,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
bc1qyy5awyjlk0e0n38vyqf6rhc937auq5qc3whdvr,30/06/2019 14:24,0.25,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
1GgY62i6N2RaeKuW7QALuqqNaehB2KED2p,13/06/2019 23:57,0.14610881,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
1FmXssLkY6ma4k3t3vXHmYFKorsxLMZyPY,13/06/2019 11:24,0.02969843,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
"39FZmia5qEgcFBsbmNjA4WsSGicuR8PB2S, 3Ha14fL6PEi9VxToJYGM4n3bMArDviQ5RB, 35ubDt8e2VRg54u3bb7CuLbLuYjGnwr4hS, 33uyLe6UffU4MMzo7StsSjAKRqv9aRtsMr, 38f8RHFQ8v6avZqCmaYTga5bTYiuhoM6fh, 3NqkRe8EJpYLmngNC7q9t8ha9zCNtxB4iZ, 35Cp7aDvJDaQ4ngNgoGKfgKUrWhQoVDswF, 3F6xPLy1HVRAVcRZXeXvw4fxFiXb4MEUeH, 35qJJ9pwEoEwdnbfnsN1L1jdFRiyZKBEAK, 38f8RHFQ8v6avZqCmaYTga5bTYiuhoM6fh, 38f8RHFQ8v6avZqCmaYTga5bTYiuhoM6fh, 37GM8osUAL3d4eTbvQ771uHtoX1YsZxvSo, 38f8RHFQ8v6avZqCmaYTga5bTYiuhoM6fh, 3PHcBjPXKHYArQeNpXgtCTbjuFkWBpN7uA, 33YS9GjgCcYdJhYeLRo9dx3uGVBPALv1Tj, 3GSQsyGp6DKLKjeRcAmrztshkPwSYpoB8G",09/06/2019 14:39,0.06438412,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
"3G1nNTTyrpZBwyEiG6U3bJvZdu9sW3rbUz, 3DHXKrMweJXJi2oMVQYgu3QnuxepSu7LER, 3H98NVp6qjtKMN2xN4WiWmCHhDyoBd6TwE, 31qZt7Z6K3xezqJ3YTx9a6wthkoNpXk4Zh, 32vTh6rXS3NrPPrCyjqmXmDrurSiNn6yZi, 3JiR5yijhq2tmvv3tewPN76LhK8c2rbn9Q, 3MCWBKxmBJxK198C1GRLCWWqDKrhrCKpGk",07/06/2019 11:58,0.11278,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
3MMMF49Uoz4C7c1jqEtJFE6w68VjQMcLfx,24/05/2019 16:34,0.38760933,1NeXSHC2apVSiabH2QqxWLMqv2K7Z7usBX,Tejodes
