sourceAddress,date,amount,destinationWallet,addressGroup
"193kjyXACXpfpCpMyQiYjNmMK3cJMhUiSH, 1DRFak9TWkkuf2c6C88cua5aXNSffV1vV6, 1HLRmyBqVCi3a47VAbNTnYFLSaayFLhWUy, 1HkrBv2xBMmx84V388iZeJAVER4KQebFU4",25/02/2016 08:21,5,1131P1hjj7h9NinHRCkNwGFifK4gGoe5EF,Locky
19zWgNYarhcsdLK3W6MN5L9uZ4XcfejkGh,18/04/2016 10:42,1.01,1136MFiqBmoVWpqWr1okF3D5XMabwVLB5z,Locky
15z944g6bVzNKn37GxvHAu6Javryenoz8a,21/02/2016 18:09,0.50057953,113QcTeGajE3YMKU1JD7QMRgkuKFFsHkiG,Locky
13E7n7ss7927vKGZX18gwvaK6KiEK8M889,25/08/2016 08:47,2,1129TSjKtx65E35GiUo4AYVeyo48twbrGX,Locky
1PjiX3uyvHhjdpPctpxetqDwi9vRZWs8Gx,02/03/2016 16:10,0.5,112GocBgFSnaote6krx828qaockFraD8mp,Locky
3QsR7NNUVPo6jLo7fpdNrQ1JySRG2WoJBP,24/03/2016 08:55,4.1,1154LSM4xWaAY8shZj7jdmP4coWKD16S5f,Locky
15nXqRSdoQnfrU2dz6KDeHq2NaNUE841mZ,05/05/2016 13:05,3,1156mWEnJ8gK9kn2UdpPUcavyqC39mZxPw,Locky
1BdGFCgN8d3cJkhVf2gxhxucUtUGBpj2FC,29/03/2016 15:49,4,113y9h8ch6wASL3DE4WDysDVxXa4LsNkH3,Locky
"1PL76ri2ocDpa4UBPG2ak2nDYXQVa4FVnj, 18YRLzjU4zAraG4c6QnrZZu9xMj4GTtc7s",21/02/2016 19:49,0.244,112bgquxJZDPuQiXG8tsS7B8ER6rEetrAw,Locky
"1NCwrDowL8isugeNXhtBQovqQ3q8EZYGnp, 1JE5omNoqtTRrDpAtzA5YUsJXqtSwHmPAh",18/02/2016 21:15,0.256,112bgquxJZDPuQiXG8tsS7B8ER6rEetrAw,Locky
16dHXVaFYsnNC8XDMxaF1CHUKBuUWbbDrh,22/02/2016 22:23,1,115vefbFY2PCL4cYAoCcCB4TcjUGnrgLKw,Locky
"17kR9YNAhoHDaipLGAEvWCjCoge5WDBkjP, 16BayzN4NXLc6d8JkUUEsh9xRJHAGr3tFg",21/03/2016 20:49,0.5,127M2VSzFNghk8sZs33vDcTZT5cxndenqS,Locky
17xJUiaRKhTBb486fBNZturDXLBnhHXuGC,11/10/2016 17:56,4,125YGMHAvJ9EQZhwJTaENhQcaeuqgbHK8J,Locky
