sourceAddress,date,amount,destinationWallet,addressGroup
"37Yg3G3qUVR41Qsf2wgibqXUBurrkg2jSQ, 3P8byh3g4f7rcB43yr7g1rTuQ2iXQQ9npo, 3G6ySjHqzGUDiqpfFiqtwXQacRKPaAtQZC, 3G6ySjHqzGUDiqpfFiqtwXQacRKPaAtQZC, 3PwYCucHcK5Yy8HHKxeVoH3vseVedKRsSx, 3PtJRj5xKUKJ21TshP5u2G6dQMPNz2yUSc, 3DbaYRkJ3KTfQJGVtMeZVBgD8wWkoaCL61",21/08/2018 22:44,0.3,15RLWdVnY5n1n7mTvU1zjg67wt86dhYqNj,Ryuk
"3JZUj3GKUWjC2dSotie3qFgbroJPv52M9B, 39DLYuy5UAQNr1miR32fJQ4PvQjF6ap9Ry",17/08/2018 22:20,50,15RLWdVnY5n1n7mTvU1zjg67wt86dhYqNj,Ryuk
bc1qxtwwyyppwhwdc0awhkv3fkdj4xlvgd3506svez,17/08/2018 20:09,0.11,15RLWdVnY5n1n7mTvU1zjg67wt86dhYqNj,Ryuk
"3P3o5UX6ecg3Mww3tshcaptaGC2yVXGnTc, 3CgrMJfVMFYATYFjdqMAPkW35YEKJUA8Q2",13/10/2018 18:06,18,1ChnbV4Rt7nsb5acw5YfYyvBFDj1RXcVQu,Ryuk
33g9i6Tk1cskJXd3F7UMp8a4KWnzsr1y9J,11/10/2018 19:11,10,1ChnbV4Rt7nsb5acw5YfYyvBFDj1RXcVQu,Ryuk
17CqMQFeuB3NTzJ2X28tfRmWaPyPQgvoHV,22/03/2023 18:51,0.00273831,bc1qlnzcep4l4ac0ttdrq7awxev9ehu465f2vpt9x0,Ryuk
3B1HP6e9NYnFcaASpeEpJPWkbHQMfBDk5E,04/09/2018 02:41,0.0005,1K6MBjz79QqfLBN7XBnwxCJb8DYUmmDWAt,Ryuk
"18gUqEKnQVwGPMe2t5jeT88fiqyYDc5kbu, 17vCoYMnPeU57Ymsa8HazKKF29ZrPZ4JQe",04/09/2018 02:41,1.69954113,1K6MBjz79QqfLBN7XBnwxCJb8DYUmmDWAt,Ryuk
19UDmniyeDUQS412AMyMjX1iMomji6ECjU,19/12/2018 18:09,3.325,1ET85GTps8eFbgF1MvVhFVZQeNp2a6LeGw,Ryuk
"38cq1hcXLALe5mp9obioo26qb7VHK3St3G, 3FgFNfL9kvB7aXGgoSeRfCGaJxEfsp2EZ8, 32tHhkRNfHsMZUTgQUGLK7ZRahQEZKcAYd",11/08/2018 20:01,15,1CN2iQbBikFK9jM34Nb3WLx5DCenQLnbXp,Ryuk
"18RHVKNYmt1R2GBsXML19ks9WDnychG82h, 1HEvgzsc8pQini56T82dzJP9toMfdUX13, 1HEvgzsc8pQini56T82dzJP9toMfdUX13",09/11/2018 01:55,5,1FRNVupsCyTjUvF36GxHZrvLaPtY6hgkTm,Ryuk
bc1qdy23k283uz75lryv4epy9w2stcyj4ucw0v8m0c,01/11/2018 17:38,8.9999859,1FRNVupsCyTjUvF36GxHZrvLaPtY6hgkTm,Ryuk
3EP4xyWmB8u6ZDmMQHFv1oYPEETUjwMrQV,31/10/2018 19:01,25,1FRNVupsCyTjUvF36GxHZrvLaPtY6hgkTm,Ryuk
"1BtsHs3F67ahSEzmLRBnHC8fp2vrVyGWGM, 157LapFJsWayYmHz3NgXFSFjuLF38ZJRAw",01/11/2018 02:18,35,1Jq3WwsaPA7LXwRNYsfySsd8aojdmkFnW,Ryuk
3F4Wip9714ojrGZszBYgFzJm3q6PvcHq5x,01/10/2018 18:30,25,19AE1YN6Jo8ognKdJQ3xeQQL1mSZyX16op,Ryuk
3Bs4dJMvfbJYEPxfqXqyY7cQcqyELU41xc,27/09/2019 12:26,75.001,3LE4u2csMS9y1MdfgBZ3pDmnDg7VCtX322,Ryuk
39BmM41ixthbYq9XCKiqpPRQVFqCCuLMit,31/07/2019 19:45,15.00095545,3LE4u2csMS9y1MdfgBZ3pDmnDg7VCtX322,Ryuk
"39muRftXNyTUSsoxfFeDS5keFBUMDhxzAV, 35twkdZWMzsaMMKxWjxD7upQg6u6NuFNbW",14/11/2019 21:47,299.001,3G8hqexhV4yyLpneQ2qBNeLxAH7SpHwoeh,Ryuk
