sourceAddress,date,amount,destinationWallet,addressGroup
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, bc1qecemlh0gzn42w4hmum28efh4c6q8xswu7jzyfm, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, bc1qmjc36td4zw2zf3jfpzu93j65tdvamauupaam3p, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",20/07/2021 06:41,0.0506208,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
bc1qwxqxd25yk2dtw2ml04vxj9atq3huv4rdytf6vt,16/07/2021 14:43,0.0941512,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"38ptHxDyHhBF1pQnAB5XAXAQQi5LeKjs9V, bc1q8x3ypec2lftdtk4ym05289v3dk3n8ve5ljcxwnj5rclaxua6ve8quc6ufc",16/07/2021 10:27,0.0942,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1DpNwkditR4WYAcmRxDbtEqADPVdqQ2dby, 16EA69vAACJ1vudwzo49WAmH1KudVYY1MM",16/07/2021 07:26,0.03151933,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3KvPAhajNMnNm32GWnSKweF49dPVhtz9Es,15/07/2021 17:32,0.054,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"16EA69vAACJ1vudwzo49WAmH1KudVYY1MM, 1DpNwkditR4WYAcmRxDbtEqADPVdqQ2dby, 3BnXUEMZFTsDgzaDRXBG32sJCxPsbbnrqv",15/07/2021 11:50,0.04611649,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"39Sne4AP7mck9xRUEeGjAn9CdWLpzPnRyK, 392Ra98xvfEMn5P1GmxpKqmozKH87iet37, 3LpzvzPTvZvMk9yJ8jKMokfr8fFhHWXtdm, 3KNkGCEHNrXr6e4DcyMP7YABbuUfdRh94e",15/07/2021 08:58,0.092,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
3J28xxWBqoyvEfyHBqfJUsyWnu98sJBRTR,14/07/2021 09:48,0.04633363,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"3M9eXqfVZg3N684n5a44TKeAsgsKRg61yQ, 3FoQcce74Zxb161aZv5PpwYv4hfPpdWQCm, bc1qtt3dxhuuvn8mvseftd8la9fqh5qs47ls3r9mmhnmfrq7xht5r60q7cxy9f, 3Di12SdeQEvpKKKGXa4PMvpSMseUnMkhPe",13/07/2021 14:28,0.09204842,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, bc1qm5fmjexsvxuwyw7rcdfu4zgqsm0n4feppp467e, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",12/07/2021 20:24,0.061172,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
"1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s, 1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",12/07/2021 19:08,0.00053,1LYXkx6VpUCRJazV8SJYiVDWqG6xwcyNiC,Makop
