amount
0.03
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00945
0.01
0.01
0.01
0.01
0.01
0.010001
0.001
0.01
0.01
0.01
0.01
0.01
0.01
0.0096
0.01
0.0095
0.01001655
0.01000175
0.01
0.01
0.01000807
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00998264
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.03
0.01006297
0.01
0.01
0.01
0.001
0.00994704
0.01
0.01
0.01
0.01
0.01
0.01
0.01043646
0.01
0.01
0.01
0.01
0.01
0.01
0.0101
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0101
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0096
0.001
0.01
0.01
0.01
0.01
0.01000078
0.01
0.01
0.01
0.01
0.00975
0.01
0.01
0.01
0.01
0.01
0.00911242
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.01
0.01005
0.01
0.01
0.01
0.01698672
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01021317
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.01
0.0096
0.01
0.01
0.01000054
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01003695
0.01
0.0096174
0.01
0.01
0.01
0.01
0.01
0.01007992
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0101
0.00991727
0.01
0.01
0.01
0.01
0.01
0.01
0.0108
0.01
0.01
0.00999806
0.01001438
0.01
0.01
0.01
0.01
0.01
0.01
0.01006917
0.01
0.01
0.01
0.01002453
0.01
0.01
0.01
0.01
0.01
0.01
0.01001716
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0104094
0.01
0.01
0.01
0.01
0.01
0.01002848
0.0006
0.0096
0.01
0.01
0.01
0.01
0.01
0.01024377
0.0099128
0.01
0.01
0.01
0.01
0.010054
0.01
0.010355
0.0100876
0.01
0.00959359
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00999912
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.03
0.01
0.01
0.01
0.01
0.0096
0.01
0.01
0.01
0.01
0.010001
0.01
0.01
0.01
0.01
0.01
0.01
0.01
5.47e-06
0.01
0.01
0.01
0.01
0.01
0.0105
0.01
0.01
0.01
0.01
0.01054274
0.01
0.0102
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00950717
0.01
0.0100773
0.01
0.0105
0.01
0.01
0.01
0.01
0.02
0.0001
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0097
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.00958
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.00955
0.01
0.01
0.01
0.01
0.01
0.00985
0.01
0.01
0.01
0.01
0.01
0.01000306
0.0100335
0.01
0.01
0.01
0.0095
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0098521
0.01
0.01
0.00999996
0.01
0.01
0.01
0.01004943
0.01
0.01
0.01
0.01
0.01
0.00919175
0.01
0.01
0.00991344
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00994558
0.01
0.01
0.01
0.0096
0.01
0.01
0.01
0.00991304
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01105
0.01
0.01007904
0.01
0.01
0.01
0.01
0.01
0.0026
0.01
0.00964
0.01
0.01
0.01049937
0.01000008
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00999997
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.009944
0.01
0.01
0.01000072
0.0001
0.01
0.01
0.01
0.01
0.01
0.01
0.0001
0.01
0.01
0.01
0.01
0.0001
0.01
0.01
0.01
0.01
0.01
0.01000036
0.01
0.00148562
0.01
0.01
0.0105
0.0096
0.01
0.00974243
0.0101
0.01
0.01
0.01
0.01
0.0096
0.01
0.01
0.010022
0.01
0.01
0.01
0.01
0.01
0.01005
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0005
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.01
0.0105
0.01002055
0.0098116
0.01
0.01
0.0005
0.0095
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01002
0.01
0.01
0.00019468
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0100186
0.01005214
0.01
0.01
0.01
0.00992125
0.01
0.01
0.01
0.01
0.01
0.0097
0.01
0.01
0.0001
0.01
0.01
0.01
0.01
0.0005
0.01
0.00993
0.01
0.01
0.00989528
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
2.8e-05
0.01023221
0.01
0.01013369
0.00099801
0.01008216
0.01
0.01
0.01
0.01
0.01
0.01
0.0111229
0.01
0.01004538
0.01
0.01
0.01001089
0.01
0.01
0.01
0.01054491
0.01
0.01
0.01
0.01
0.01
0.01
0.0101
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.0104
0.01
0.00990506
0.01
0.01
0.01007
0.01
0.01
0.01
0.0096
0.01
0.01
0.01027899
0.01001
0.01
0.0096
0.0095
0.01
0.01
0.01
0.01
0.01
0.0001
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01036332
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01004
0.01
0.01
0.0095
0.01
0.01
0.01
0.0096
0.01
0.00994116
0.01
0.01
0.00079773
0.001
0.001073
0.01
0.00991405
0.01
0.01
0.01
0.0001
0.0096
0.01
0.01
0.01
0.01060887
0.01
0.01
0.01
0.01
0.01
0.01272428
0.01
0.01001205
0.01
0.008983
0.01
0.010005
0.01
0.01
0.01
0.01
0.00991296
0.01
0.00991316
0.01
0.0098017
0.0096
0.01000001
0.00213702
0.00937431
0.01
0.01
0.0095
0.01
0.01
0.01
0.01
0.01
0.0102
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00013672
0.01
0.0006
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01176516
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01000001
0.01
0.01
0.01
0.01
0.0095
0.01
0.01
1e-05
0.01
0.01
0.01005
0.010267
0.01
0.01
0.01
0.01
0.01
0.01005756
0.01
0.01
0.01
0.00964358
0.01
0.01
0.01
0.01
0.01
0.01
0.0013637
0.0095
0.01
0.01
0.00992
0.01
0.05
0.03
0.03
0.03
0.03
0.03
0.03
0.01
0.01
0.01
0.01
0.01
0.01
0.0001
0.01
0.01
0.0096
0.01
0.01
0.01
0.01
0.01013215
0.01
0.01
0.01
0.01
0.01
0.00992083
0.03
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.00996069
0.0099669
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0095
0.01
0.00994163
0.01
0.01
